Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID,Building Age
2022,103600,10 S LaSalle St,Submitted Data,10 S LaSalle St,60603,3.0,False,LOOP,Office,871962.0,1986.0,1.0,70.0,43115463.8,568711.8,50.1,139.1,50.8,141.0,5709.1,6.5,41.88167475683708,-87.63250418895821,"(41.88167475683708, -87.63250418895821)",2022-103600,36.0
2022,252078,UNO Soccer Academy High School,Submitted Data,5025 S ST LOUIS,60632,1.0,False,GAGE PARK,K-12 School,93408.0,2013.0,1.0,20.0,4223424.9,3967579.8,106.3,207.4,107.8,206.2,801.7,10.4,41.80175621018816,-87.71098825548948,"(41.80175621018816, -87.71098825548948)",2022-252078,9.0
2022,250150,Reid Murdoch Center,Submitted Data,315 - 331 N LaSalle St,60654,1.5,False,NEAR NORTH SIDE,Office,335281.0,1912.0,1.0,36.0,18279595.5,19629599.9,113.1,214.1,115.2,214.9,3450.3,10.3,41.887920731996346,-87.63235953008895,"(41.887920731996346, -87.63235953008895)",2022-250150,110.0
2022,260042,McClurg Court Center,Submitted Data,333 E Ontario St,60611,1.0,False,NEAR NORTH SIDE,Multifamily Housing,915001.0,1971.0,2.0,13.0,31514441.0,81171610.1,137.7,212.0,144.3,216.3,8462.3,10.3,41.89332118867334,-87.61896718885811,"(41.89332118867334, -87.61896718885811)",2022-260042,51.0
2022,101907,225 W Washington,Submitted Data,225 W Washington St,60606,4.0,False,LOOP,Office,528712.7,1987.0,1.0,71.0,27387873.1,0.0,51.8,145.0,52.5,147.1,3607.4,6.8,41.88309915782265,-87.63460036317278,"(41.88309915782265, -87.63460036317278)",2022-101907,35.0
2022,103692,CNA Building,Submitted Data,333 S Wabash Ave,60604,3.0,False,LOOP,Office,1474508.0,1972.0,1.0,63.0,60045436.4,61411322.8,85.9,164.4,89.5,168.3,11170.7,7.9,41.87745040460004,-87.62592197642603,"(41.87745040460004, -87.62592197642603)",2022-103692,50.0
2022,160277,208 S La Salle Whole Building,Submitted Data,208 S LaSalle St,60604,2.5,False,LOOP,Hotel,907563.0,1911.0,1.0,52.0,34248190.5,57701611.0,108.5,179.0,110.9,181.4,8200.8,9.0,41.87910993900291,-87.6324304276455,"(41.87910993900291, -87.6324304276455)",2022-160277,111.0
2022,251763,Parkside - 545,Submitted Data,545 W Division,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,162305.0,2009.0,1.0,88.0,2856259.7,6062870.1,64.1,103.3,66.6,104.6,698.2,5.0,41.90360900854368,-87.64307539539742,"(41.90360900854368, -87.64307539539742)",2022-251763,13.0
2022,160300,750 N. Rush,Submitted Data,750 N Rush St,60611,3.5,False,NEAR NORTH SIDE,Multifamily Housing,355000.0,1992.0,1.0,72.0,7979101.8,15619517.1,72.6,119.2,75.9,121.5,1880.6,5.8,41.89645531336705,-87.62564516650414,"(41.89645531336705, -87.62564516650414)",2022-160300,30.0
2022,101958,17 N State LLC,Submitted Data,17 N State St,60602,3.5,False,LOOP,Office,409072.0,1914.0,1.0,77.0,13842750.7,12856704.7,65.3,127.8,65.9,127.1,2506.2,6.1,41.8824566469275,-87.62770004682694,"(41.8824566469275, -87.62770004682694)",2022-101958,108.0
2022,231536,1212 N. Wells CA,Submitted Data,1212 N Wells St,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,232186.0,2001.0,1.0,81.0,3983772.8,8426332.8,68.1,109.8,69.0,109.0,972.3,5.3,41.90427507126292,-87.63464167733225,"(41.90427507126292, -87.63464167733225)",2022-231536,21.0
2022,252060,Woodlawn Social Services Center,Submitted Data,950 E 61st St,60637,2.0,False,WOODLAWN,Office,66084.0,1970.0,1.0,45.0,2743548.5,0.0,105.4,193.1,108.1,192.7,641.8,9.7,41.78420897848061,-87.60238292698212,"(41.78420897848061, -87.60238292698212)",2022-252060,52.0
2022,103766,640 N LaSalle Dr,Submitted Data,640 N LaSalle St,60654,3.0,False,NEAR NORTH SIDE,Office,329845.0,1969.0,1.0,70.0,15016977.0,2512881.8,62.1,158.3,62.4,158.0,2111.4,7.5,41.893607873522136,-87.63280056088303,"(41.893607873522136, -87.63280056088303)",2022-103766,53.0
2022,103804,190 N State St,Submitted Data,190 N State St,60601,4.0,False,LOOP,Office,245000.0,1917.0,1.0,85.0,9206722.5,0.0,40.0,112.1,40.0,112.1,1212.7,5.3,41.88555516950279,-87.62808272516106,"(41.88555516950279, -87.62808272516106)",2022-103804,105.0
2022,159982,Mahalia Jackson Apt,Submitted Data,9141 - 9177 S South Chicago Ave,60617,2.0,False,SOUTH CHICAGO,Multifamily Housing,103330.0,1974.0,2.0,23.0,3228971.6,13817999.7,187.0,258.3,190.5,261.2,1159.2,12.7,41.72925880560059,-87.5544684353551,"(41.72925880560059, -87.5544684353551)",2022-159982,48.0
2022,254151,Astor Villa Condominium Association,Submitted Data,1430 N Astor St,60610,3.0,False,Near North Side,Multifamily Housing,128250.0,1976.0,1.0,66.0,4506678.9,1205857.8,51.4,124.9,52.7,128.0,657.6,5.9,41.90868247251481,-87.62772677053006,"(41.90868247251481, -87.62772677053006)",2022-254151,46.0
2022,158426,Hampton Inn and Suites Chicago,Submitted Data,33 W Illinois St,60654,2.5,False,NEAR NORTH SIDE,Hotel,160000.0,1999.0,1.0,59.0,5449314.8,12114400.5,109.8,174.9,111.8,175.6,1361.2,8.5,41.89072890812972,-87.6293856561825,"(41.89072890812972, -87.6293856561825)",2022-158426,23.0
2022,131633,Fulton-Loomis-Carroll Condominium Association,Submitted Data,1400 W FULTON ST,60607,4.0,False,NEAR WEST SIDE,Office,62555.0,1907.0,1.0,88.0,916419.5,2061264.6,47.6,75.6,49.1,77.2,230.2,3.7,41.88669379819982,-87.6625792599279,"(41.88669379819982, -87.6625792599279)",2022-131633,115.0
2022,242563,(IL279) - 212 W Washington Condo,Submitted Data,212 W Washington St,60606,4.0,False,LOOP,Multifamily Housing,344298.0,1912.0,1.0,84.0,7868114.3,6806220.4,52.8,105.0,51.8,102.2,1397.9,5.0,41.88331994624807,-87.63426843367245,"(41.88331994624807, -87.63426843367245)",2022-242563,110.0
2022,254343,The Apex Condominium Association,Submitted Data,859 W Erie St,60610,3.0,False,West Town,Multifamily Housing,85457.0,2004.0,1.0,69.0,1756232.7,3233849.3,75.4,125.7,75.5,123.5,403.1,6.1,41.893235727961915,-87.65001923662217,"(41.893235727961915, -87.65001923662217)",2022-254343,18.0
2022,102285,Advocate Illinois Masonic Medical Center,Submitted Data,836 W Wellington Ave,60657,4.0,False,LAKE VIEW,Hospital (General Medical & Surgical),1792682.0,1908.0,12.0,98.0,66216549.3,129706831.5,154.7,253.9,155.6,252.7,15611.0,12.3,41.93645016758182,-87.65055245204128,"(41.93645016758182, -87.65055245204128)",2022-102285,114.0
2022,240284,2700 N. Hampden Court Condominium Association,Submitted Data,2700 N Hampden Ct,60614,1.5,False,LINCOLN PARK,Multifamily Housing,144000.0,1964.0,1.0,34.0,6173892.6,0.0,55.1,154.3,56.2,157.3,813.2,7.3,41.93072476048426,-87.64166467255276,"(41.93072476048426, -87.64166467255276)",2022-240284,58.0
2022,119629,Costco,Submitted Data,2746 N Clybourn Ave,60614,3.5,False,LINCOLN PARK,Supermarket/Grocery Store,142374.0,2001.0,1.0,72.0,14440635.5,14692810.1,204.6,392.4,210.7,395.7,2682.4,18.8,41.93102100579779,-87.6768640181342,"(41.93102100579779, -87.6768640181342)",2022-119629,21.0
2022,177806,5514 South Cornell Condominium Association,Submitted Data,5514 5524 S CORNELL AVE,60637,2.5,False,HYDE PARK,Multifamily Housing,54634.0,1914.0,1.0,56.0,489032.6,4120724.1,84.4,104.3,90.2,109.3,283.3,5.2,41.794725180823455,-87.58554442535268,"(41.794725180823455, -87.58554442535268)",2022-177806,108.0
2022,251318,"Jewel Osco, 03181-87th & State St",Submitted Data,87 W 87th St,60620,2.0,False,CHATHAM,Supermarket/Grocery Store,70022.0,1974.0,1.0,46.0,10026141.0,8379799.9,262.9,526.6,270.3,530.6,1765.7,25.2,41.7361451282369,-87.62691784397349,"(41.7361451282369, -87.62691784397349)",2022-251318,48.0
2022,243199,Montgomery on Superior Condominium Association,Submitted Data,500 W Superior St,60654,1.0,False,NEAR NORTH SIDE,Multifamily Housing,649737.0,2005.0,1.0,8.0,15698799.7,37546598.2,132.0,206.8,136.8,211.8,4062.0,10.1,41.89560870567257,-87.64157916536797,"(41.89560870567257, -87.64157916536797)",2022-243199,17.0
2022,173961,Chatham Park South Co-op,Submitted Data,660  E 85TH ST,60619,2.5,False,CHATHAM,Multifamily Housing,75634.0,1983.0,1.0,54.0,3228296.2,1847005.2,67.4,145.9,69.0,148.6,523.3,7.0,41.74037572522334,-87.60757715828913,"(41.74037572522334, -87.60757715828913)",2022-173961,39.0
2022,251416,Linne Elementary -CPS,Submitted Data,3221 N Sacramento Ave,60618,1.5,False,AVONDALE,K-12 School,105920.0,1895.0,3.0,40.0,2960623.1,5686859.7,81.6,134.6,85.1,138.3,692.0,6.5,41.94001885475702,-87.70259824915517,"(41.94001885475702, -87.70259824915517)",2022-251416,127.0
2022,158365,"Embassy Suites, Chicago",Submitted Data,600 N State St,60654,2.5,False,NEAR NORTH SIDE,Hotel,285516.0,1980.0,1.0,57.0,12788021.9,14374537.3,95.1,178.3,96.6,177.8,2447.9,8.6,41.89250116694964,-87.62824273781878,"(41.89250116694964, -87.62824273781878)",2022-158365,42.0
2022,159326,Hilliard Homes Phase II Limited Partnership,Submitted Data,2030 S State St,60616,2.5,False,NEAR SOUTH SIDE,Multifamily Housing,173883.0,1966.0,1.0,60.0,3572741.5,12944777.4,95.0,135.7,99.3,138.3,1158.1,6.7,41.85453503296495,-87.62726773880271,"(41.85453503296495, -87.62726773880271)",2022-159326,56.0
2022,251382,Ogden Elementary - CPS,Submitted Data,24 W Walton St,60610,4.0,False,NEAR NORTH SIDE,K-12 School,316243.0,2011.0,1.0,99.0,3475330.1,3404319.8,21.8,42.1,22.0,41.8,638.6,2.0,41.9000315213148,-87.62928901052442,"(41.9000315213148, -87.62928901052442)",2022-251382,11.0
2022,237018,Museum Park Lofts,Submitted Data,125 E 13th St,60605,4.0,False,NEAR SOUTH SIDE,Multifamily Housing,282718.0,2004.0,1.0,99.0,2965371.1,9926858.1,61.1,88.8,62.1,88.8,917.8,4.4,41.865687520629216,-87.62319361698975,"(41.865687520629216, -87.62319361698975)",2022-237018,18.0
2022,160422,Hotel Palomar Chicago,Submitted Data,505 N State St,60654,1.0,False,NEAR NORTH SIDE,Multifamily Housing,159103.0,2010.0,1.0,1.0,23312789.6,7578369.3,219.6,520.6,219.5,516.5,3473.1,24.7,41.89105524147196,-87.62789762934904,"(41.89105524147196, -87.62789762934904)",2022-160422,12.0
2022,244318,The Edge Lofts & Tower Condominium Association,Submitted Data,210 S Des Plaines St,60661,4.0,False,NEAR WEST SIDE,Multifamily Housing,353135.0,2004.0,1.0,65.0,5365891.1,17271723.3,95.2,139.4,97.7,140.0,1624.1,6.8,41.87890610615117,-87.64417687768443,"(41.87890610615117, -87.64417687768443)",2022-244318,18.0
2022,231520,Lowell House,Submitted Data,88 W Schiller St,60610,2.5,False,NEAR NORTH SIDE,Multifamily Housing,325351.0,1969.0,1.0,52.0,4350271.3,22537627.6,96.3,128.3,102.3,133.9,1770.1,6.3,41.90794505733977,-87.63153722184194,"(41.90794505733977, -87.63153722184194)",2022-231520,53.0
2022,255016,The Montclare Supportive Living Community,Submitted Data,4339 W 18TH PL,60623,4.0,False,North Lawndale,Senior Living Community,98851.0,2017.0,1.0,99.0,2231959.4,2754897.9,59.5,109.0,60.9,109.3,440.3,5.3,41.85577153130276,-87.7338878999525,"(41.85577153130276, -87.7338878999525)",2022-255016,5.0
2022,175272,Oakwood King Condominium Building,Submitted Data,401 417 E OAKWOOD BLVD,60653,1.0,False,GRAND BOULEVARD,Multifamily Housing,57240.0,1916.0,1.0,18.0,1280336.5,3999758.6,92.2,136.0,93.1,135.6,381.1,6.7,41.82254296629255,-87.61657412343018,"(41.82254296629255, -87.61657412343018)",2022-175272,106.0
2022,101839,120 S Riverside Plaza,Submitted Data,120 S Riverside Plz,60606,4.0,False,NEAR WEST SIDE,Office,787045.0,1966.0,1.0,94.0,13011036.5,21450097.5,43.8,74.9,44.2,74.3,2853.1,3.6,41.8799233059124,-87.63880253891776,"(41.8799233059124, -87.63880253891776)",2022-101839,56.0
2022,251397,Marsh Elementary -CPS,Submitted Data,9804 S Exchange,60617,2.0,False,SOUTH DEERING,K-12 School,140770.0,1910.0,2.0,46.0,3872579.0,5570290.1,67.1,118.6,67.8,118.6,805.9,5.7,41.717095597618815,-87.55252864083788,"(41.717095597618815, -87.55252864083788)",2022-251397,112.0
2022,127079,GAP - 1454 - STATE STREET,Submitted Data,35 N State St,60602,1.0,False,LOOP,Retail Store,60000.0,1998.0,1.0,26.0,3560026.3,2495642.4,100.9,209.8,99.5,205.8,601.5,10.0,41.88285247827898,-87.6277136579546,"(41.88285247827898, -87.6277136579546)",2022-127079,24.0
2022,159897,Shoreland Apartments,Submitted Data,5454 S Shore Dr,60615,4.0,False,HYDE PARK,Multifamily Housing,638697.0,1925.0,1.0,98.0,10066592.8,12094529.0,34.7,64.0,35.4,64.0,1968.3,3.1,41.79654349467883,-87.58105025955335,"(41.796543494678836, -87.58105025955335)",2022-159897,97.0
2022,238850,100 Bellevue Place,Submitted Data,100 E Bellevue Pl,60611,4.0,False,NEAR NORTH SIDE,Multifamily Housing,400000.0,1970.0,1.0,93.0,4471675.4,21488455.7,74.0,100.1,75.1,99.5,1730.3,4.9,41.901710924179085,-87.62566672970023,"(41.901710924179085, -87.62566672970023)",2022-238850,52.0
2022,116749,East Park Apartments,Submitted Data,3300  W MAYPOLE AVE,60624,2.0,False,EAST GARFIELD PARK,Multifamily Housing,69302.0,1995.0,1.0,48.0,2497630.3,5160167.6,121.5,197.0,122.7,194.4,603.1,9.6,41.88369802211018,-87.70890250016994,"(41.88369802211018, -87.70890250016994)",2022-116749,27.0
2022,255947,CA Washington Condo Association,Submitted Data,27 N Aberdeen St,60607,4.0,False,NEAR WEST SIDE,Multifamily Housing,218875.0,2018.0,1.0,85.0,2869016.1,4921414.3,43.6,73.8,44.2,74.5,639.3,3.6,41.88249250316226,-87.65423525880306,"(41.88249250316226, -87.65423525880306)",2022-255947,4.0
2022,101753,222 South Riverside Plaza,Submitted Data,222 S Riverside Plz,60606,4.0,False,NEAR WEST SIDE,Office,1237455.0,1971.0,1.0,82.0,50232997.9,36487884.7,70.1,144.6,72.3,146.9,8554.4,6.9,41.87858156072147,-87.6385786681057,"(41.87858156072147, -87.6385786681057)",2022-101753,51.0
2022,238910,Lake Point Tower,Submitted Data,505 N Lake Shore Dr,60611,3.5,False,NEAR NORTH SIDE,Multifamily Housing,1783891.0,1968.0,1.0,59.0,58332621.2,23048947.1,52.2,120.3,53.4,122.5,8907.5,5.7,41.89127929349215,-87.61410753333017,"(41.89127929349215, -87.61410753333017)",2022-238910,54.0
2022,242537,James Kilmer Condo Association,Submitted Data,1560 N Sandburg Ter,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,898001.0,1971.0,2.0,96.0,8855062.2,39823842.8,64.9,88.8,68.4,91.7,3281.6,4.4,41.911118258608674,-87.63261970998775,"(41.911118258608674, -87.63261970998775)",2022-242537,51.0
2022,244758,Americana Towers Condominium,Submitted Data,1636 N Wells St,60614,2.5,False,LINCOLN PARK,Multifamily Housing,437588.0,1972.0,1.0,52.0,9491138.8,22948084.9,91.2,142.5,95.1,145.1,2469.0,6.9,41.91225443136261,-87.63489113535499,"(41.91225443136261, -87.63489113535499)",2022-244758,50.0
2022,101987,20 S Clark,Submitted Data,20 S Clark St,60603,2.5,False,LOOP,Office,464592.0,1970.0,1.0,58.0,26324843.6,0.0,56.7,158.7,57.3,160.6,3467.4,7.5,41.88147949439656,-87.63101494982112,"(41.88147949439656, -87.63101494982112)",2022-101987,52.0
2022,256501,1117-1137 W Monroe,Submitted Data,1117-1137 W Monroe,60607,1.0,False,NEAR WEST SIDE,Multifamily Housing,91000.0,2006.0,1.0,28.0,2037903.9,6342424.3,139.7,206.1,145.7,210.7,605.3,10.1,41.880247094162456,-87.6553839968631,"(41.880247094162456, -87.6553839968631)",2022-256501,16.0
2022,240573,Faulkner House Condominium Association,Submitted Data,70 W Burton Pl,60610,1.0,False,NEAR NORTH SIDE,Multifamily Housing,260000.0,1966.0,1.0,17.0,4048174.9,24506419.5,133.7,173.5,142.3,181.4,1834.9,8.6,41.909544407148665,-87.63153543980728,"(41.909544407148665, -87.63153543980728)",2022-240573,56.0
2022,251746,NortHigh School ide College Prep HS -CPS,Submitted Data,5501 N Kedzie Ave,60625,1.0,False,NORTH PARK,K-12 School,222600.0,1999.0,1.0,4.0,12755608.8,18701220.2,141.3,248.7,143.4,246.2,2673.4,12.0,41.9813519623745,-87.70867191793931,"(41.9813519623745, -87.70867191793931)",2022-251746,23.0
2022,252266,Cottage View Terrace Apartments,Submitted Data,4829 S Cottage Grove,60615,1.0,False,KENWOOD,Multifamily Housing,90886.0,1970.0,1.0,11.0,2907570.8,6404334.8,124.3,198.5,129.7,202.9,723.1,9.7,41.80683465328728,-87.6063608291085,"(41.80683465328728, -87.6063608291085)",2022-252266,52.0
2022,241533,565 W Quincy,Submitted Data,565 W Quincy St,60661,3.5,False,NEAR WEST SIDE,Multifamily Housing,468962.0,2009.0,1.0,74.0,13171489.0,4070347.2,45.1,107.5,45.9,109.7,1951.1,5.1,41.87853577479779,-87.64221913304229,"(41.87853577479779, -87.64221913304229)",2022-241533,13.0
2022,252284,Amhurst Lofts,Submitted Data,2600 N Southport Ave,60614,4.0,False,LINCOLN PARK,Multifamily Housing,150526.0,1920.0,1.0,87.0,1565440.0,4845695.3,58.0,85.7,59.1,85.5,463.6,4.2,41.928891092633826,-87.66359222259915,"(41.928891092633826, -87.66359222259915)",2022-252284,102.0
2022,251404,"Burr Elementary, Jonathan -CPS",Submitted Data,1621 W Wabansia Ave,60622,1.0,False,WEST TOWN,K-12 School,60929.0,1896.0,1.0,16.0,1191269.1,7124600.2,136.5,177.5,141.7,183.0,535.3,8.8,41.91233061422757,-87.66864690988672,"(41.91233061422757, -87.66864690988672)",2022-251404,126.0
2022,159738,4100 Marine Dr,Submitted Data,4100 N Marine Dr,60613,3.0,False,UPTOWN,Multifamily Housing,286170.0,1964.0,1.0,69.0,7750359.3,6789144.6,58.3,115.5,59.7,117.8,1381.4,5.5,41.955806580346994,-87.64571677969191,"(41.955806580346994, -87.64571677969191)",2022-159738,58.0
2022,239695,1550 CA,Submitted Data,1550 N Lake Shore Dr,60610,2.5,False,NEAR NORTH SIDE,Multifamily Housing,385258.0,1960.0,1.0,54.0,5906315.4,25897471.2,88.3,121.4,93.2,125.1,2153.5,6.0,41.91094387845123,-87.62639279657893,"(41.91094387845123, -87.62639279657893)",2022-239695,62.0
2022,251487,Corkery Elementary -CPS,Submitted Data,2510 S Kildare Ave,60623,1.0,False,SOUTH LAWNDALE,K-12 School,71668.0,1911.0,2.0,12.0,2269290.5,6729990.1,125.6,187.3,131.5,193.5,656.4,9.2,41.84559877503448,-87.73122946468891,"(41.84559877503448, -87.73122946468891)",2022-251487,111.0
2022,251926,Mondial River West,Submitted Data,910 W Huron St,60642,1.0,False,WEST TOWN,Multifamily Housing,177566.0,2009.0,1.0,16.0,5447798.3,13815986.2,108.5,167.6,111.7,169.6,1451.4,8.2,41.895158258981965,-87.65063617241867,"(41.895158258981965, -87.65063617241867)",2022-251926,13.0
2022,253966,Greenview Place,Submitted Data,1501 W Melrose St,60657,3.0,False,LAKE VIEW,Senior Living Community,130428.0,2009.0,1.0,69.0,2946019.0,3695003.7,79.7,145.6,80.6,145.8,584.3,7.0,41.94053115573557,-87.6663826052792,"(41.94053115573557, -87.6663826052792)",2022-253966,13.0
2022,160264,K2 Apartments,Submitted Data,365 N Halsted St,60661,3.5,False,WEST TOWN,Multifamily Housing,771816.0,2011.0,1.0,79.0,12927351.9,31220846.6,61.7,96.4,64.4,98.5,3361.0,4.7,41.88868123976163,-87.6474228477626,"(41.88868123976163, -87.6474228477626)",2022-160264,11.0
2022,250078,Westhaven Superblock,Submitted Data,1815 W Monroe St,60612,4.0,False,NEAR WEST SIDE,Multifamily Housing,102000.0,1969.0,1.0,94.0,2105518.4,2994729.9,50.0,88.6,51.1,89.8,436.4,4.3,41.87997164685656,-87.67233614508332,"(41.87997164685656, -87.67233614508332)",2022-250078,53.0
2022,251626,Albany Park Multicultural Academy -CPS,Submitted Data,4929 N Sawyer Ave,60625,1.5,False,ALBANY PARK,K-12 School,104203.0,2006.0,1.0,33.0,3899783.2,3506310.0,71.1,140.1,70.8,138.2,699.9,6.7,41.97114330330374,-87.70962724814486,"(41.97114330330374, -87.70962724814486)",2022-251626,16.0
2022,243247,The Private Residences of Ritchie Court,Submitted Data,1313 N Ritchie Ct,60610,3.0,False,NEAR NORTH SIDE,Multifamily Housing,239468.0,1973.0,1.0,65.0,8421339.6,0.0,43.2,121.0,44.2,123.7,1109.2,5.7,41.90629354865983,-87.62645967895207,"(41.90629354865983, -87.62645967895207)",2022-243247,49.0
2022,121043,209 W Jackson Blvd,Submitted Data,209 W Jackson Blvd,60606,3.0,False,LOOP,Office,164000.0,1897.0,1.0,68.0,6598004.2,6040211.0,77.1,151.3,77.8,150.7,1189.9,7.3,41.87800606262711,-87.63402203216754,"(41.87800606262711, -87.63402203216754)",2022-121043,125.0
2022,251714,Lloyd Elementary -CPS,Submitted Data,2103 N Lamon Ave,60639,1.0,False,BELMONT CRAGIN,K-12 School,150436.0,1907.0,5.0,30.0,4906951.1,8218980.2,87.3,148.7,88.3,147.9,1082.9,7.2,41.91883022004693,-87.74847860787013,"(41.91883022004693, -87.74847860787013)",2022-251714,115.0
2022,251252,The State Parkway CA,Submitted Data,1445 N State Pkwy,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,335000.0,1959.0,1.0,88.0,3796376.7,14946231.3,65.8,92.4,68.0,93.5,1293.9,4.5,41.90907536390903,-87.62867290149421,"(41.90907536390903, -87.62867290149421)",2022-251252,63.0
2022,114282,Bel Harbour Condominium Association,Submitted Data,420 W BELMONT AVE,60657,2.0,False,LAKE VIEW,Multifamily Housing,245006.0,1973.0,1.0,26.0,4684757.9,20478996.3,115.7,159.2,120.5,162.9,1704.8,7.8,41.94021288733969,-87.64044977373753,"(41.94021288733969, -87.64044977373753)",2022-114282,49.0
2022,251532,"Chappell, Eliza Elementary -CPS",Submitted Data,5145 N Leavitt St,60625,1.0,False,LINCOLN SQUARE,K-12 School,87149.0,1937.0,3.0,16.0,3318784.2,5465480.0,100.8,172.5,103.6,175.4,727.4,8.3,41.975352700419634,-87.68412165278949,"(41.975352700419634, -87.68412165278949)",2022-251532,85.0
2022,230281,3440 North Lakeshore Drive,Submitted Data,3440 N Lake Shore Dr,60657,2.5,False,LAKE VIEW,Multifamily Housing,363424.0,1955.0,1.0,52.0,8176650.2,18727499.0,74.0,117.1,77.6,119.6,2071.7,5.7,41.944706905343416,-87.64138409311816,"(41.944706905343416, -87.64138409311816)",2022-230281,67.0
2022,160305,550 St. Clair Condominiums,Submitted Data,550 N St Clair St,60611,1.5,False,NEAR NORTH SIDE,Multifamily Housing,260000.0,2008.0,1.0,37.0,6905659.8,10792758.4,91.7,158.9,94.6,159.2,1482.8,7.7,41.89251356251161,-87.62283474159473,"(41.89251356251161, -87.62283474159473)",2022-160305,14.0
2022,250155,NMH 211 East Ontario,Submitted Data,211 E Ontario St,60611,2.5,False,NEAR NORTH SIDE,Office,188172.0,1983.0,1.0,57.0,11784761.2,0.0,62.6,175.4,63.2,177.0,1552.2,8.2,41.89325718527649,-87.62234986002646,"(41.89325718527649, -87.62234986002646)",2022-250155,39.0
2022,242172,Two East Oak Condominium Association,Submitted Data,2 E Oak St,60611,4.0,False,NEAR NORTH SIDE,Multifamily Housing,253772.0,1971.0,1.0,82.0,3109884.3,18384228.7,84.7,110.4,87.7,113.5,1386.1,5.5,41.90085107960421,-87.628281218641,"(41.90085107960421, -87.628281218641)",2022-242172,51.0
2022,250106,Maudele Brown Bousfield Apts,Submitted Data,4945 S Cottage Grove Ave,60615,1.5,False,KENWOOD,Multifamily Housing,67320.0,1961.0,1.0,40.0,1341510.4,6268460.0,113.0,153.6,119.3,159.0,509.6,7.6,41.8045676151748,-87.60631200896222,"(41.804567615174804, -87.60631200896222)",2022-250106,61.0
2022,159905,The Townhouse Apartments,Submitted Data,7022 S SOUTH SHORE DR,60649,2.0,False,SOUTH SHORE,Multifamily Housing,139733.0,1950.0,1.0,44.0,3100632.4,12229580.9,117.4,164.8,123.5,170.6,1058.0,8.1,41.76733163004649,-87.56664891074993,"(41.76733163004649, -87.56664891074993)",2022-159905,72.0
2022,168174,Kelly HS -CPS,Submitted Data,4136 S California Ave,60632,3.5,False,BRIGHTON PARK,K-12 School,298432.0,1928.0,2.0,75.0,6812494.3,10902320.3,59.4,102.3,61.7,104.8,1476.4,4.9,41.81871100687728,-87.6946748317948,"(41.81871100687728, -87.6946748317948)",2022-168174,94.0
2022,251625,Nettelhorst Elementary -CPS,Submitted Data,3252 N Broadway Ave,60657,3.5,False,LAKE VIEW,K-12 School,104490.0,1893.0,4.0,78.0,1465795.2,4874970.0,60.7,88.3,62.7,90.4,452.0,4.3,41.94162999155697,-87.64459775783348,"(41.94162999155697, -87.64459775783348)",2022-251625,129.0
2022,100447,211 E Chicago Ave,Submitted Data,211 E Chicago Ave,60611,4.0,False,NEAR NORTH SIDE,Office,404342.0,1965.0,1.0,80.0,13353924.9,14404388.9,70.4,133.2,71.4,133.0,2524.0,6.4,41.89665313802832,-87.62223966235301,"(41.89665313802832, -87.62223966235301)",2022-100447,57.0
2022,101891,224 S Michigan Ave,Submitted Data,224 S Michigan Ave,60604,4.0,False,LOOP,Office,412504.0,1904.0,1.0,84.0,13604351.8,11374634.5,60.6,121.3,61.1,120.7,2396.0,5.8,41.878937382427736,-87.62448327326041,"(41.878937382427736, -87.62448327326041)",2022-101891,118.0
2022,161901,Higgins C A -CPS,Submitted Data,11710 S Morgan St,60643,2.5,False,WEST PULLMAN,K-12 School,51303.0,1965.0,2.0,56.0,1948214.5,392110.0,45.6,114.4,46.7,116.4,277.4,5.4,41.68100687334106,-87.64702985466145,"(41.68100687334106, -87.64702985466145)",2022-161901,57.0
2022,251241,212 East Condominium,Submitted Data,212 E Cullerton St,60616,4.0,False,NEAR SOUTH SIDE,Multifamily Housing,181723.0,2003.0,1.0,95.0,2342820.0,6622009.2,59.7,90.0,60.8,89.9,660.3,4.4,41.855629959605935,-87.6217346611379,"(41.855629959605935, -87.6217346611379)",2022-251241,19.0
2022,243692,5445 Edgewater Plaza Condo Association,Submitted Data,5445 N Sheridan Rd,60640,3.0,False,EDGEWATER,Multifamily Housing,518310.0,1971.0,1.0,47.0,6897415.3,42479401.7,116.1,150.2,123.0,156.0,3164.8,7.4,41.981230521773085,-87.65497391765143,"(41.981230521773085, -87.65497391765143)",2022-243692,51.0
